117440512, read_plain, 4, 221.577287, 1.867904
117440512, read_plain, 8, 239.345311, 21.339920
117440512, read_plain, 12, 280.328776, 57.681781
117440512, read_plain, 16, 322.808351, 74.419176
117440512, read_plain, 24, 285.097546, 33.219652
117440512, read_plain, 32, 262.410952, 25.582293
117440512, read_plain, 40, 243.984432, 28.528636
117440512, read_plain, 48, 257.775450, 30.511416
117440512, read_plain, 56, 235.880273, 11.633356
117440512, read_plain, 64, 234.702495, 19.289698
117440512, read_plain, 256, 259.591116, 77.773190
117440512, read_plain, 1024, 259.358705, 27.650402
117440512, read_plain, 4096, 266.612393, 20.767060
117440512, read_plain, 16384, 270.231354, 25.693870
117440512, read_plain, 65536, 288.116749, 38.746989
117440512, read_direct, 4, 1927.446439, 206.310086
117440512, read_direct, 8, 1194.530150, 237.198165
117440512, read_direct, 12, 1003.809624, 162.732785
117440512, read_direct, 16, 898.926572, 154.097059
117440512, read_direct, 24, 735.818013, 186.635521
117440512, read_direct, 32, 664.925247, 144.625031
117440512, read_direct, 40, 644.712256, 85.188908
117440512, read_direct, 48, 649.072083, 135.104380
117440512, read_direct, 56, 681.179000, 139.051599
117440512, read_direct, 64, 632.641363, 106.948477
117440512, read_direct, 256, 744.310561, 22.729945
117440512, read_direct, 1024, 677.569629, 16.555277
117440512, read_direct, 4096, 385.081685, 62.953157
117440512, read_direct, 16384, 306.777692, 17.982751
117440512, read_direct, 65536, 265.437074, 9.882420
117440512, read_fadvise, 4, 286.141474, 41.901229
117440512, read_fadvise, 8, 238.387147, 26.032668
117440512, read_fadvise, 12, 324.308496, 26.570842
117440512, read_fadvise, 16, 233.800749, 24.258753
117440512, read_fadvise, 24, 240.458175, 20.754940
117440512, read_fadvise, 32, 248.797218, 38.689590
117440512, read_fadvise, 40, 304.929023, 61.730560
117440512, read_fadvise, 48, 272.304231, 49.507975
117440512, read_fadvise, 56, 311.534982, 75.565230
117440512, read_fadvise, 64, 233.131347, 14.264831
117440512, read_fadvise, 256, 255.302619, 36.036357
117440512, read_fadvise, 1024, 294.185679, 43.473517
117440512, read_fadvise, 4096, 334.803239, 40.079538
117440512, read_fadvise, 16384, 273.708912, 17.288657
117440512, read_fadvise, 65536, 311.644044, 43.710760
117440512, aio_read_direct, 4, 2466.475661, 370.306051
117440512, aio_read_direct, 8, 1435.840019, 200.340387
117440512, aio_read_direct, 12, 1019.328595, 81.807250
117440512, aio_read_direct, 16, 884.207897, 326.118543
117440512, aio_read_direct, 24, 754.185065, 138.020111
117440512, aio_read_direct, 32, 646.936092, 73.694114
117440512, aio_read_direct, 40, 562.608716, 92.986414
117440512, aio_read_direct, 48, 531.942478, 65.709393
117440512, aio_read_direct, 56, 616.516409, 150.267141
117440512, aio_read_direct, 64, 603.824955, 79.553281
117440512, aio_read_direct, 256, 628.350691, 46.963208
117440512, aio_read_direct, 1024, 526.143466, 60.403321
117440512, aio_read_direct, 4096, 334.799506, 27.415372
117440512, aio_read_direct, 16384, 243.950367, 6.924616
117440512, aio_read_direct, 65536, 241.623559, 2.043383
117440512, aio_read_fadvise, 4, 358.357157, 12.635548
117440512, aio_read_fadvise, 8, 283.130307, 20.781701
117440512, aio_read_fadvise, 12, 249.300185, 23.589081
117440512, aio_read_fadvise, 16, 262.836238, 16.015006
117440512, aio_read_fadvise, 24, 224.308270, 7.640662
117440512, aio_read_fadvise, 32, 222.285390, 4.182403
117440512, aio_read_fadvise, 40, 252.587191, 34.378976
117440512, aio_read_fadvise, 48, 225.825353, 7.141381
117440512, aio_read_fadvise, 56, 282.155100, 47.500791
117440512, aio_read_fadvise, 64, 262.111222, 34.038419
117440512, aio_read_fadvise, 256, 259.761682, 28.468105
117440512, aio_read_fadvise, 1024, 255.607269, 24.045366
117440512, aio_read_fadvise, 4096, 287.759878, 46.091342
117440512, aio_read_fadvise, 16384, 269.412044, 42.116563
117440512, aio_read_fadvise, 65536, 265.522040, 20.835105
117440512, read_async_plain, 4, 240.582543, 13.706736
117440512, read_async_plain, 8, 237.227198, 9.627227
117440512, read_async_plain, 12, 230.988202, 2.910928
117440512, read_async_plain, 16, 237.651124, 9.835493
117440512, read_async_plain, 24, 238.343407, 8.972418
117440512, read_async_plain, 32, 244.391786, 12.024091
117440512, read_async_plain, 40, 228.016686, 4.699247
117440512, read_async_plain, 48, 242.090119, 12.372637
117440512, read_async_plain, 56, 231.739618, 6.273275
117440512, read_async_plain, 64, 234.641895, 2.096769
117440512, read_async_plain, 256, 242.294373, 14.398552
117440512, read_async_plain, 1024, 236.009281, 1.859436
117440512, read_async_plain, 4096, 228.747136, 4.946694
117440512, read_async_plain, 16384, 239.216124, 9.881617
117440512, read_async_plain, 65536, 268.067616, 19.842109
117440512, read_async_direct, 4, 1387.747347, 14.831876
117440512, read_async_direct, 8, 832.545828, 10.175682
117440512, read_async_direct, 12, 693.145919, 21.585267
117440512, read_async_direct, 16, 630.427805, 13.250014
117440512, read_async_direct, 24, 522.572215, 17.374395
117440512, read_async_direct, 32, 487.975730, 11.123851
117440512, read_async_direct, 40, 467.363743, 13.414896
117440512, read_async_direct, 48, 442.407901, 6.870539
117440512, read_async_direct, 56, 450.980913, 21.461350
117440512, read_async_direct, 64, 463.156742, 17.134640
117440512, read_async_direct, 256, 379.098627, 4.737728
117440512, read_async_direct, 1024, 344.159325, 0.449109
117440512, read_async_direct, 4096, 277.410393, 3.341180
117440512, read_async_direct, 16384, 244.942948, 9.316647
117440512, read_async_direct, 65536, 242.987210, 4.225496
117440512, read_async_fadvise, 4, 230.502657, 4.619541
117440512, read_async_fadvise, 8, 234.274121, 10.086029
117440512, read_async_fadvise, 12, 238.360906, 13.752806
117440512, read_async_fadvise, 16, 226.527430, 4.802659
117440512, read_async_fadvise, 24, 232.570648, 7.538594
117440512, read_async_fadvise, 32, 226.930074, 3.643554
117440512, read_async_fadvise, 40, 234.166307, 9.710355
117440512, read_async_fadvise, 48, 230.875187, 0.766083
117440512, read_async_fadvise, 56, 235.521623, 14.434737
117440512, read_async_fadvise, 64, 228.761842, 4.697123
117440512, read_async_fadvise, 256, 237.970362, 9.863244
117440512, read_async_fadvise, 1024, 226.052435, 4.839032
117440512, read_async_fadvise, 4096, 232.177935, 9.863970
117440512, read_async_fadvise, 16384, 233.065300, 9.623099
117440512, read_async_fadvise, 65536, 237.511454, 3.663617
117440512, mmap_plain, 0, 242.670041, 35.593383
117440512, mmap_direct, 0, 277.860880, 54.562565
117440512, mmap_fadvise, 0, 300.805986, 48.138671
16777216, read_plain, 4, 38.097594, 5.395588
16777216, read_plain, 8, 33.332336, 0.322058
16777216, read_plain, 12, 34.555133, 2.327474
16777216, read_plain, 16, 33.726164, 0.130801
16777216, read_plain, 24, 39.160031, 6.799066
16777216, read_plain, 32, 38.279647, 8.561319
16777216, read_plain, 40, 35.287927, 4.145624
16777216, read_plain, 48, 36.205014, 5.265661
16777216, read_plain, 56, 36.898421, 7.720317
16777216, read_plain, 64, 32.968247, 0.072882
16777216, read_plain, 256, 34.354586, 0.778128
16777216, read_plain, 1024, 36.867219, 0.323691
16777216, read_plain, 4096, 40.061601, 4.392049
16777216, read_plain, 16384, 38.878954, 2.469298
16777216, read_direct, 4, 252.300528, 26.557343
16777216, read_direct, 8, 149.032950, 12.249504
16777216, read_direct, 12, 125.700220, 4.602516
16777216, read_direct, 16, 91.809698, 7.589925
16777216, read_direct, 24, 86.071868, 5.690301
16777216, read_direct, 32, 77.169194, 4.075719
16777216, read_direct, 40, 78.818918, 7.816938
16777216, read_direct, 48, 81.120214, 15.782919
16777216, read_direct, 56, 71.274663, 6.876307
16777216, read_direct, 64, 73.644458, 3.400967
16777216, read_direct, 256, 91.480553, 13.505005
16777216, read_direct, 1024, 70.535423, 15.803056
16777216, read_direct, 4096, 55.623231, 7.903501
16777216, read_direct, 16384, 39.238734, 3.280188
16777216, read_fadvise, 4, 33.433265, 0.439181
16777216, read_fadvise, 8, 37.627868, 7.158812
16777216, read_fadvise, 12, 43.422920, 9.279809
16777216, read_fadvise, 16, 36.187487, 3.783216
16777216, read_fadvise, 24, 34.268467, 0.063440
16777216, read_fadvise, 32, 40.657419, 11.800281
16777216, read_fadvise, 40, 33.899251, 1.589260
16777216, read_fadvise, 48, 43.831461, 8.199418
16777216, read_fadvise, 56, 34.272561, 0.479228
